x,t = 15s,t = 30s,t = 60s,t = 90s,t = 150s,t = 210s
0.024512,25.369,30.9912,38.1924,42.0241,45.1451,46.0275
0.024516,25.368,30.9902,38.1914,42.0231,45.144,46.0265
0.02452,25.3671,30.9892,38.1904,42.0221,45.143,46.0254
0.024524,25.3662,30.9881,38.1893,42.0211,45.142,46.0244
0.024528,25.3652,30.9871,38.1883,42.0201,45.141,46.0234
0.024532,25.3643,30.9861,38.1873,42.019,45.14,46.0224
0.024536,25.3633,30.9851,38.1863,42.018,45.1389,46.0214
0.02454,25.3624,30.9841,38.1853,42.017,45.1379,46.0203
0.024544,25.3615,30.9831,38.1842,42.016,45.1369,46.0193
0.024548,25.3605,30.982,38.1832,42.015,45.1359,46.0183
0.024552,25.3596,30.981,38.1822,42.0139,45.1349,46.0173
0.024556,25.3587,30.98,38.1812,42.0129,45.1338,46.0163
0.02456,25.3577,30.979,38.1802,42.0119,45.1328,46.0152
0.024564,25.3568,30.978,38.1791,42.0109,45.1318,46.0142
0.024568,25.3558,30.977,38.1781,42.0099,45.1308,46.0132
0.024572,25.3549,30.9759,38.1771,42.0088,45.1298,46.0122
0.024576,25.354,30.9749,38.1761,42.0078,45.1287,46.0112
0.02458,25.353,30.9739,38.1751,42.0068,45.1277,46.0101
0.024584,25.3521,30.9729,38.174,42.0058,45.1267,46.0091
0.024588,25.3512,30.9719,38.173,42.0048,45.1257,46.0081
0.024592,25.3502,30.9709,38.172,42.0038,45.1247,46.0071
0.024596,25.3493,30.9699,38.171,42.0027,45.1237,46.0061
0.0246,25.3484,30.9689,38.17,42.0017,45.1226,46.0051
0.024604,25.3474,30.9678,38.169,42.0007,45.1216,46.004
0.024608,25.3465,30.9668,38.1679,41.9997,45.1206,46.003
0.024612,25.3456,30.9658,38.1669,41.9987,45.1196,46.002
0.024616,25.3446,30.9648,38.1659,41.9977,45.1186,46.001
0.02462,25.3437,30.9638,38.1649,41.9966,45.1176,46
0.024624,25.3428,30.9628,38.1639,41.9956,45.1165,45.999
0.024628,25.3418,30.9618,38.1629,41.9946,45.1155,45.998
0.024632,25.3409,30.9608,38.1619,41.9936,45.1145,45.9969
0.024636,25.34,30.9598,38.1608,41.9926,45.1135,45.9959
0.02464,25.339,30.9588,38.1598,41.9916,45.1125,45.9949
0.024644,25.3381,30.9577,38.1588,41.9906,45.1115,45.9939
0.024648,25.3372,30.9567,38.1578,41.9895,45.1105,45.9929
0.024652,25.3362,30.9557,38.1568,41.9885,45.1094,45.9919
0.024656,25.3353,30.9547,38.1558,41.9875,45.1084,45.9909
0.02466,25.3344,30.9537,38.1548,41.9865,45.1074,45.9898
0.024664,25.3335,30.9527,38.1538,41.9855,45.1064,45.9888
0.024668,25.3325,30.9517,38.1527,41.9845,45.1054,45.9878
0.024672,25.3316,30.9507,38.1517,41.9835,45.1044,45.9868
0.024676,25.3307,30.9497,38.1507,41.9825,45.1034,45.9858
0.02468,25.3297,30.9487,38.1497,41.9815,45.1024,45.9848
0.024684,25.3288,30.9477,38.1487,41.9804,45.1014,45.9838
0.024688,25.3279,30.9467,38.1477,41.9794,45.1003,45.9828
0.024692,25.327,30.9457,38.1467,41.9784,45.0993,45.9818
0.024696,25.326,30.9446,38.1457,41.9774,45.0983,45.9808
0.0247,25.3251,30.9436,38.1447,41.9764,45.0973,45.9797
0.024704,25.3242,30.9426,38.1436,41.9754,45.0963,45.9787
0.024708,25.3232,30.9416,38.1426,41.9744,45.0953,45.9777
0.024712,25.3223,30.9406,38.1416,41.9734,45.0943,45.9767
0.024716,25.3214,30.9396,38.1406,41.9724,45.0933,45.9757
0.02472,25.3205,30.9386,38.1396,41.9714,45.0923,45.9747
0.024724,25.3195,30.9376,38.1386,41.9704,45.0913,45.9737
0.024728,25.3186,30.9366,38.1376,41.9693,45.0903,45.9727
0.024732,25.3177,30.9356,38.1366,41.9683,45.0892,45.9717
0.024736,25.3168,30.9346,38.1356,41.9673,45.0882,45.9707
0.02474,25.3158,30.9336,38.1346,41.9663,45.0872,45.9697
0.024744,25.3149,30.9326,38.1336,41.9653,45.0862,45.9687
0.024748,25.314,30.9316,38.1326,41.9643,45.0852,45.9676
0.024752,25.3131,30.9306,38.1316,41.9633,45.0842,45.9666
0.024756,25.3121,30.9296,38.1306,41.9623,45.0832,45.9656
0.02476,25.3112,30.9286,38.1295,41.9613,45.0822,45.9646
0.024764,25.3103,30.9276,38.1285,41.9603,45.0812,45.9636
0.024768,25.3094,30.9266,38.1275,41.9593,45.0802,45.9626
0.024772,25.3085,30.9256,38.1265,41.9583,45.0792,45.9616
0.024776,25.3075,30.9246,38.1255,41.9573,45.0782,45.9606
0.02478,25.3066,30.9236,38.1245,41.9563,45.0772,45.9596
0.024784,25.3057,30.9226,38.1235,41.9553,45.0762,45.9586
0.024788,25.3048,30.9216,38.1225,41.9543,45.0752,45.9576
0.024792,25.3038,30.9206,38.1215,41.9533,45.0742,45.9566
0.024796,25.3029,30.9196,38.1205,41.9523,45.0732,45.9556
0.0248,25.302,30.9186,38.1195,41.9513,45.0722,45.9546
0.024804,25.3011,30.9176,38.1185,41.9503,45.0712,45.9536
0.024808,25.3002,30.9166,38.1175,41.9493,45.0702,45.9526
0.024812,25.2992,30.9156,38.1165,41.9482,45.0692,45.9516
0.024816,25.2983,30.9146,38.1155,41.9472,45.0682,45.9506
0.02482,25.2974,30.9136,38.1145,41.9462,45.0672,45.9496
0.024824,25.2965,30.9126,38.1135,41.9452,45.0662,45.9486
0.024828,25.2956,30.9116,38.1125,41.9442,45.0652,45.9476
0.024832,25.2946,30.9106,38.1115,41.9432,45.0642,45.9466
0.024836,25.2937,30.9096,38.1105,41.9422,45.0632,45.9456
0.02484,25.2928,30.9086,38.1095,41.9412,45.0622,45.9446
0.024844,25.2919,30.9076,38.1085,41.9402,45.0612,45.9436
0.024848,25.291,30.9066,38.1075,41.9392,45.0602,45.9426
0.024852,25.2901,30.9056,38.1065,41.9382,45.0592,45.9416
0.024856,25.2891,30.9046,38.1055,41.9372,45.0582,45.9406
0.02486,25.2882,30.9037,38.1045,41.9362,45.0572,45.9396
0.024864,25.2873,30.9027,38.1035,41.9353,45.0562,45.9386
0.024868,25.2864,30.9017,38.1025,41.9343,45.0552,45.9376
0.024872,25.2855,30.9007,38.1015,41.9333,45.0542,45.9366
0.024876,25.2846,30.8997,38.1005,41.9323,45.0532,45.9356
0.02488,25.2836,30.8987,38.0995,41.9313,45.0522,45.9346
0.024884,25.2827,30.8977,38.0985,41.9303,45.0512,45.9336
0.024888,25.2818,30.8967,38.0975,41.9293,45.0502,45.9326
0.024892,25.2809,30.8957,38.0965,41.9283,45.0492,45.9316
0.024896,25.28,30.8947,38.0955,41.9273,45.0482,45.9306
0.0249,25.2791,30.8937,38.0945,41.9263,45.0472,45.9296
0.024904,25.2782,30.8927,38.0935,41.9253,45.0462,45.9286
0.024908,25.2772,30.8917,38.0925,41.9243,45.0452,45.9276
0.024912,25.2763,30.8908,38.0915,41.9233,45.0442,45.9266
0.024916,25.2754,30.8898,38.0906,41.9223,45.0432,45.9256
0.02492,25.2745,30.8888,38.0896,41.9213,45.0422,45.9246
0.024924,25.2736,30.8878,38.0886,41.9203,45.0412,45.9237
0.024928,25.2727,30.8868,38.0876,41.9193,45.0402,45.9227
0.024932,25.2718,30.8858,38.0866,41.9183,45.0392,45.9217
0.024936,25.2709,30.8848,38.0856,41.9173,45.0382,45.9207
0.02494,25.2699,30.8838,38.0846,41.9163,45.0373,45.9197
0.024944,25.269,30.8828,38.0836,41.9153,45.0363,45.9187
0.024948,25.2681,30.8818,38.0826,41.9144,45.0353,45.9177
0.024952,25.2672,30.8809,38.0816,41.9134,45.0343,45.9167
0.024956,25.2663,30.8799,38.0806,41.9124,45.0333,45.9157
0.02496,25.2654,30.8789,38.0796,41.9114,45.0323,45.9147
0.024964,25.2645,30.8779,38.0786,41.9104,45.0313,45.9137
0.024968,25.2636,30.8769,38.0777,41.9094,45.0303,45.9127
0.024972,25.2627,30.8759,38.0767,41.9084,45.0293,45.9117
0.024976,25.2618,30.8749,38.0757,41.9074,45.0283,45.9108
0.02498,25.2608,30.874,38.0747,41.9064,45.0273,45.9098
0.024984,25.2599,30.873,38.0737,41.9054,45.0263,45.9088
0.024988,25.259,30.872,38.0727,41.9044,45.0254,45.9078
0.024992,25.2581,30.871,38.0717,41.9035,45.0244,45.9068
0.024996,25.2572,30.87,38.0707,41.9025,45.0234,45.9058
0.025,25.2563,30.869,38.0697,41.9015,45.0224,45.9048
0.025004,25.2554,30.868,38.0687,41.9005,45.0214,45.9038
0.025008,25.2545,30.8671,38.0678,41.8995,45.0204,45.9028
0.025012,25.2536,30.8661,38.0668,41.8985,45.0194,45.9019
0.025016,25.2527,30.8651,38.0658,41.8975,45.0184,45.9009
0.02502,25.2518,30.8641,38.0648,41.8965,45.0175,45.8999
0.025024,25.2509,30.8631,38.0638,41.8956,45.0165,45.8989
0.025028,25.25,30.8621,38.0628,41.8946,45.0155,45.8979
0.025032,25.2491,30.8612,38.0618,41.8936,45.0145,45.8969
0.025036,25.2482,30.8602,38.0608,41.8926,45.0135,45.8959
0.02504,25.2473,30.8592,38.0599,41.8916,45.0125,45.8949
0.025044,25.2463,30.8582,38.0589,41.8906,45.0115,45.894
0.025048,25.2454,30.8572,38.0579,41.8896,45.0106,45.893
0.025052,25.2445,30.8563,38.0569,41.8887,45.0096,45.892
0.025056,25.2436,30.8553,38.0559,41.8877,45.0086,45.891
0.02506,25.2427,30.8543,38.0549,41.8867,45.0076,45.89
0.025064,25.2418,30.8533,38.054,41.8857,45.0066,45.889
0.025068,25.2409,30.8523,38.053,41.8847,45.0056,45.8881
0.025072,25.24,30.8514,38.052,41.8837,45.0046,45.8871
0.025076,25.2391,30.8504,38.051,41.8827,45.0037,45.8861
0.02508,25.2382,30.8494,38.05,41.8818,45.0027,45.8851
0.025084,25.2373,30.8484,38.049,41.8808,45.0017,45.8841
0.025088,25.2364,30.8474,38.0481,41.8798,45.0007,45.8831
0.025092,25.2355,30.8465,38.0471,41.8788,44.9997,45.8822
0.025096,25.2346,30.8455,38.0461,41.8778,44.9987,45.8812
0.0251,25.2337,30.8445,38.0451,41.8769,44.9978,45.8802
0.025104,25.2328,30.8435,38.0441,41.8759,44.9968,45.8792
0.025108,25.2319,30.8425,38.0431,41.8749,44.9958,45.8782
0.025112,25.231,30.8416,38.0422,41.8739,44.9948,45.8772
0.025116,25.2301,30.8406,38.0412,41.8729,44.9938,45.8763
0.02512,25.2292,30.8396,38.0402,41.8719,44.9929,45.8753
0.025124,25.2283,30.8386,38.0392,41.871,44.9919,45.8743
0.025128,25.2274,30.8377,38.0382,41.87,44.9909,45.8733
0.025132,25.2265,30.8367,38.0373,41.869,44.9899,45.8723
0.025136,25.2256,30.8357,38.0363,41.868,44.9889,45.8714
0.02514,25.2247,30.8347,38.0353,41.867,44.988,45.8704
0.025144,25.2238,30.8338,38.0343,41.8661,44.987,45.8694
0.025148,25.2229,30.8328,38.0333,41.8651,44.986,45.8684
0.025152,25.222,30.8318,38.0324,41.8641,44.985,45.8675
0.025156,25.2211,30.8308,38.0314,41.8631,44.984,45.8665
0.02516,25.2202,30.8299,38.0304,41.8622,44.9831,45.8655
0.025164,25.2193,30.8289,38.0294,41.8612,44.9821,45.8645
0.025168,25.2184,30.8279,38.0285,41.8602,44.9811,45.8635
0.025172,25.2175,30.8269,38.0275,41.8592,44.9801,45.8626
0.025176,25.2166,30.826,38.0265,41.8583,44.9792,45.8616
0.02518,25.2158,30.825,38.0255,41.8573,44.9782,45.8606
0.025184,25.2149,30.824,38.0246,41.8563,44.9772,45.8596
0.025188,25.214,30.8231,38.0236,41.8553,44.9762,45.8587
0.025192,25.2131,30.8221,38.0226,41.8543,44.9753,45.8577
0.025196,25.2122,30.8211,38.0216,41.8534,44.9743,45.8567
0.0252,25.2113,30.8201,38.0207,41.8524,44.9733,45.8557
0.025204,25.2104,30.8192,38.0197,41.8514,44.9723,45.8548
0.025208,25.2095,30.8182,38.0187,41.8504,44.9714,45.8538
0.025212,25.2086,30.8172,38.0177,41.8495,44.9704,45.8528
0.025216,25.2077,30.8163,38.0168,41.8485,44.9694,45.8518
0.02522,25.2068,30.8153,38.0158,41.8475,44.9684,45.8509
0.025224,25.2059,30.8143,38.0148,41.8466,44.9675,45.8499
0.025228,25.205,30.8134,38.0138,41.8456,44.9665,45.8489
0.025232,25.2041,30.8124,38.0129,41.8446,44.9655,45.8479
0.025236,25.2032,30.8114,38.0119,41.8436,44.9645,45.847
0.02524,25.2024,30.8105,38.0109,41.8427,44.9636,45.846
0.025244,25.2015,30.8095,38.0099,41.8417,44.9626,45.845
0.025248,25.2006,30.8085,38.009,41.8407,44.9616,45.8441
0.025252,25.1997,30.8076,38.008,41.8397,44.9607,45.8431
0.025256,25.1988,30.8066,38.007,41.8388,44.9597,45.8421
0.02526,25.1979,30.8056,38.0061,41.8378,44.9587,45.8411
0.025264,25.197,30.8047,38.0051,41.8368,44.9577,45.8402
0.025268,25.1961,30.8037,38.0041,41.8359,44.9568,45.8392
0.025272,25.1952,30.8027,38.0032,41.8349,44.9558,45.8382
0.025276,25.1943,30.8018,38.0022,41.8339,44.9548,45.8373
0.02528,25.1935,30.8008,38.0012,41.833,44.9539,45.8363
0.025284,25.1926,30.7998,38.0002,41.832,44.9529,45.8353
0.025288,25.1917,30.7989,37.9993,41.831,44.9519,45.8344
0.025292,25.1908,30.7979,37.9983,41.8301,44.951,45.8334
0.025296,25.1899,30.7969,37.9973,41.8291,44.95,45.8324
0.0253,25.189,30.796,37.9964,41.8281,44.949,45.8315
0.025304,25.1881,30.795,37.9954,41.8271,44.9481,45.8305
0.025308,25.1872,30.794,37.9944,41.8262,44.9471,45.8295
0.025312,25.1864,30.7931,37.9935,41.8252,44.9461,45.8286
0.025316,25.1855,30.7921,37.9925,41.8242,44.9452,45.8276
0.02532,25.1846,30.7912,37.9915,41.8233,44.9442,45.8266
0.025324,25.1837,30.7902,37.9906,41.8223,44.9432,45.8257
0.025328,25.1828,30.7892,37.9896,41.8213,44.9423,45.8247
0.025332,25.1819,30.7883,37.9886,41.8204,44.9413,45.8237
0.025336,25.181,30.7873,37.9877,41.8194,44.9403,45.8228
0.02534,25.1802,30.7863,37.9867,41.8184,44.9394,45.8218
0.025344,25.1793,30.7854,37.9857,41.8175,44.9384,45.8208
0.025348,25.1784,30.7844,37.9848,41.8165,44.9374,45.8199
0.025352,25.1775,30.7835,37.9838,41.8156,44.9365,45.8189
0.025356,25.1766,30.7825,37.9828,41.8146,44.9355,45.8179
0.02536,25.1757,30.7815,37.9819,41.8136,44.9345,45.817
0.025364,25.1748,30.7806,37.9809,41.8127,44.9336,45.816
0.025368,25.174,30.7796,37.98,41.8117,44.9326,45.815
0.025372,25.1731,30.7787,37.979,41.8107,44.9317,45.8141
0.025376,25.1722,30.7777,37.978,41.8098,44.9307,45.8131
0.02538,25.1713,30.7767,37.9771,41.8088,44.9297,45.8122
0.025384,25.1704,30.7758,37.9761,41.8079,44.9288,45.8112
0.025388,25.1696,30.7748,37.9751,41.8069,44.9278,45.8102
0.025392,25.1687,30.7739,37.9742,41.8059,44.9268,45.8093
0.025396,25.1678,30.7729,37.9732,41.805,44.9259,45.8083
0.0254,25.1669,30.772,37.9723,41.804,44.9249,45.8073
0.025404,25.166,30.771,37.9713,41.803,44.924,45.8064
0.025408,25.1652,30.77,37.9703,41.8021,44.923,45.8054
0.025412,25.1643,30.7691,37.9694,41.8011,44.922,45.8045
0.025416,25.1634,30.7681,37.9684,41.8002,44.9211,45.8035
0.02542,25.1625,30.7672,37.9675,41.7992,44.9201,45.8025
0.025424,25.1616,30.7662,37.9665,41.7982,44.9192,45.8016
0.025428,25.1608,30.7653,37.9655,41.7973,44.9182,45.8006
0.025432,25.1599,30.7643,37.9646,41.7963,44.9172,45.7997
0.025436,25.159,30.7634,37.9636,41.7954,44.9163,45.7987
0.02544,25.1581,30.7624,37.9627,41.7944,44.9153,45.7977
0.025444,25.1572,30.7614,37.9617,41.7935,44.9144,45.7968
0.025448,25.1564,30.7605,37.9607,41.7925,44.9134,45.7958
0.025452,25.1555,30.7595,37.9598,41.7915,44.9124,45.7949
0.025456,25.1546,30.7586,37.9588,41.7906,44.9115,45.7939
0.02546,25.1537,30.7576,37.9579,41.7896,44.9105,45.793
0.025464,25.1529,30.7567,37.9569,41.7887,44.9096,45.792
0.025468,25.152,30.7557,37.956,41.7877,44.9086,45.791
0.025472,25.1511,30.7548,37.955,41.7868,44.9077,45.7901
0.025476,25.1502,30.7538,37.9541,41.7858,44.9067,45.7891
0.02548,25.1493,30.7529,37.9531,41.7848,44.9058,45.7882
0.025484,25.1485,30.7519,37.9521,41.7839,44.9048,45.7872
0.025488,25.1476,30.751,37.9512,41.7829,44.9038,45.7863
0.025492,25.1467,30.75,37.9502,41.782,44.9029,45.7853
0.025496,25.1458,30.7491,37.9493,41.781,44.9019,45.7844
0.0255,25.145,30.7481,37.9483,41.7801,44.901,45.7834
0.025504,25.1441,30.7472,37.9474,41.7791,44.9,45.7825
0.025508,25.1432,30.7462,37.9464,41.7782,44.8991,45.7815
0.025512,25.1424,30.7453,37.9455,41.7772,44.8981,45.7805
0.025516,25.1415,30.7443,37.9445,41.7763,44.8972,45.7796
0.02552,25.1406,30.7434,37.9436,41.7753,44.8962,45.7786
0.025524,25.1397,30.7424,37.9426,41.7743,44.8953,45.7777
0.025528,25.1389,30.7415,37.9416,41.7734,44.8943,45.7767
0.025532,25.138,30.7405,37.9407,41.7724,44.8934,45.7758
0.025536,25.1371,30.7396,37.9397,41.7715,44.8924,45.7748
0.02554,25.1362,30.7386,37.9388,41.7705,44.8915,45.7739
0.025544,25.1354,30.7377,37.9378,41.7696,44.8905,45.7729
0.025548,25.1345,30.7367,37.9369,41.7686,44.8895,45.772
0.025552,25.1336,30.7358,37.9359,41.7677,44.8886,45.771
0.025556,25.1328,30.7348,37.935,41.7667,44.8876,45.7701
0.02556,25.1319,30.7339,37.934,41.7658,44.8867,45.7691
0.025564,25.131,30.733,37.9331,41.7648,44.8857,45.7682
0.025568,25.1302,30.732,37.9321,41.7639,44.8848,45.7672
0.025572,25.1293,30.7311,37.9312,41.7629,44.8839,45.7663
0.025576,25.1284,30.7301,37.9302,41.762,44.8829,45.7653
0.02558,25.1275,30.7292,37.9293,41.761,44.882,45.7644
0.025584,25.1267,30.7282,37.9283,41.7601,44.881,45.7634
0.025588,25.1258,30.7273,37.9274,41.7591,44.8801,45.7625
0.025592,25.1249,30.7263,37.9265,41.7582,44.8791,45.7615
0.025596,25.1241,30.7254,37.9255,41.7572,44.8782,45.7606
0.0256,25.1232,30.7245,37.9246,41.7563,44.8772,45.7596
0.025604,25.1223,30.7235,37.9236,41.7554,44.8763,45.7587
0.025608,25.1215,30.7226,37.9227,41.7544,44.8753,45.7577
0.025612,25.1206,30.7216,37.9217,41.7535,44.8744,45.7568
0.025616,25.1197,30.7207,37.9208,41.7525,44.8734,45.7559
0.02562,25.1189,30.7197,37.9198,41.7516,44.8725,45.7549
0.025624,25.118,30.7188,37.9189,41.7506,44.8715,45.754
0.025628,25.1171,30.7179,37.9179,41.7497,44.8706,45.753
0.025632,25.1163,30.7169,37.917,41.7487,44.8696,45.7521
0.025636,25.1154,30.716,37.916,41.7478,44.8687,45.7511
0.02564,25.1145,30.715,37.9151,41.7468,44.8678,45.7502
0.025644,25.1137,30.7141,37.9142,41.7459,44.8668,45.7492
0.025648,25.1128,30.7132,37.9132,41.745,44.8659,45.7483
0.025652,25.1119,30.7122,37.9123,41.744,44.8649,45.7473
0.025656,25.1111,30.7113,37.9113,41.7431,44.864,45.7464
0.02566,25.1102,30.7103,37.9104,41.7421,44.863,45.7455
0.025664,25.1094,30.7094,37.9094,41.7412,44.8621,45.7445
0.025668,25.1085,30.7085,37.9085,41.7402,44.8612,45.7436
0.025672,25.1076,30.7075,37.9076,41.7393,44.8602,45.7426
0.025676,25.1068,30.7066,37.9066,41.7384,44.8593,45.7417
0.02568,25.1059,30.7056,37.9057,41.7374,44.8583,45.7408
0.025684,25.105,30.7047,37.9047,41.7365,44.8574,45.7398
0.025688,25.1042,30.7038,37.9038,41.7355,44.8564,45.7389
0.025692,25.1033,30.7028,37.9028,41.7346,44.8555,45.7379
0.025696,25.1025,30.7019,37.9019,41.7336,44.8546,45.737
0.0257,25.1016,30.701,37.901,41.7327,44.8536,45.736
0.025704,25.1007,30.7,37.9,41.7318,44.8527,45.7351
0.025708,25.0999,30.6991,37.8991,41.7308,44.8517,45.7342
0.025712,25.099,30.6982,37.8981,41.7299,44.8508,45.7332
0.025716,25.0982,30.6972,37.8972,41.7289,44.8499,45.7323
0.02572,25.0973,30.6963,37.8963,41.728,44.8489,45.7313
0.025724,25.0964,30.6953,37.8953,41.7271,44.848,45.7304
0.025728,25.0956,30.6944,37.8944,41.7261,44.847,45.7295
0.025732,25.0947,30.6935,37.8934,41.7252,44.8461,45.7285
0.025736,25.0939,30.6925,37.8925,41.7243,44.8452,45.7276
0.02574,25.093,30.6916,37.8916,41.7233,44.8442,45.7267
0.025744,25.0921,30.6907,37.8906,41.7224,44.8433,45.7257
0.025748,25.0913,30.6897,37.8897,41.7214,44.8424,45.7248
0.025752,25.0904,30.6888,37.8888,41.7205,44.8414,45.7238
0.025756,25.0896,30.6879,37.8878,41.7196,44.8405,45.7229
0.02576,25.0887,30.6869,37.8869,41.7186,44.8395,45.722
0.025764,25.0879,30.686,37.886,41.7177,44.8386,45.721
0.025768,25.087,30.6851,37.885,41.7168,44.8377,45.7201
0.025772,25.0861,30.6842,37.8841,41.7158,44.8367,45.7192
0.025776,25.0853,30.6832,37.8831,41.7149,44.8358,45.7182
0.02578,25.0844,30.6823,37.8822,41.714,44.8349,45.7173
0.025784,25.0836,30.6814,37.8813,41.713,44.8339,45.7164
0.025788,25.0827,30.6804,37.8803,41.7121,44.833,45.7154
0.025792,25.0819,30.6795,37.8794,41.7112,44.8321,45.7145
0.025796,25.081,30.6786,37.8785,41.7102,44.8311,45.7136
0.0258,25.0802,30.6776,37.8775,41.7093,44.8302,45.7126
0.025804,25.0793,30.6767,37.8766,41.7084,44.8293,45.7117
0.025808,25.0784,30.6758,37.8757,41.7074,44.8283,45.7108
0.025812,25.0776,30.6749,37.8747,41.7065,44.8274,45.7098
0.025816,25.0767,30.6739,37.8738,41.7056,44.8265,45.7089
0.02582,25.0759,30.673,37.8729,41.7046,44.8255,45.708
0.025824,25.075,30.6721,37.8719,41.7037,44.8246,45.707
0.025828,25.0742,30.6711,37.871,41.7028,44.8237,45.7061
0.025832,25.0733,30.6702,37.8701,41.7018,44.8227,45.7052
0.025836,25.0725,30.6693,37.8692,41.7009,44.8218,45.7042
0.02584,25.0716,30.6684,37.8682,41.7,44.8209,45.7033
0.025844,25.0708,30.6674,37.8673,41.699,44.8199,45.7024
0.025848,25.0699,30.6665,37.8664,41.6981,44.819,45.7014
0.025852,25.0691,30.6656,37.8654,41.6972,44.8181,45.7005
0.025856,25.0682,30.6647,37.8645,41.6962,44.8172,45.6996
0.02586,25.0674,30.6637,37.8636,41.6953,44.8162,45.6987
0.025864,25.0665,30.6628,37.8626,41.6944,44.8153,45.6977
0.025868,25.0657,30.6619,37.8617,41.6935,44.8144,45.6968
0.025872,25.0648,30.661,37.8608,41.6925,44.8134,45.6959
0.025876,25.064,30.66,37.8599,41.6916,44.8125,45.6949
0.02588,25.0631,30.6591,37.8589,41.6907,44.8116,45.694
0.025884,25.0623,30.6582,37.858,41.6897,44.8107,45.6931
0.025888,25.0614,30.6573,37.8571,41.6888,44.8097,45.6922
0.025892,25.0606,30.6563,37.8561,41.6879,44.8088,45.6912
0.025896,25.0597,30.6554,37.8552,41.687,44.8079,45.6903
0.0259,25.0589,30.6545,37.8543,41.686,44.8069,45.6894
0.025904,25.058,30.6536,37.8534,41.6851,44.806,45.6884
0.025908,25.0572,30.6526,37.8524,41.6842,44.8051,45.6875
0.025912,25.0563,30.6517,37.8515,41.6833,44.8042,45.6866
0.025916,25.0555,30.6508,37.8506,41.6823,44.8032,45.6857
0.02592,25.0546,30.6499,37.8497,41.6814,44.8023,45.6847
0.025924,25.0538,30.649,37.8487,41.6805,44.8014,45.6838
0.025928,25.0529,30.648,37.8478,41.6796,44.8005,45.6829
0.025932,25.0521,30.6471,37.8469,41.6786,44.7995,45.682
0.025936,25.0513,30.6462,37.846,41.6777,44.7986,45.681
0.02594,25.0504,30.6453,37.845,41.6768,44.7977,45.6801
0.025944,25.0496,30.6444,37.8441,41.6759,44.7968,45.6792
0.025948,25.0487,30.6434,37.8432,41.6749,44.7958,45.6783
0.025952,25.0479,30.6425,37.8423,41.674,44.7949,45.6774
0.025956,25.047,30.6416,37.8413,41.6731,44.794,45.6764
0.02596,25.0462,30.6407,37.8404,41.6722,44.7931,45.6755
0.025964,25.0453,30.6398,37.8395,41.6712,44.7922,45.6746
0.025968,25.0445,30.6388,37.8386,41.6703,44.7912,45.6737
0.025972,25.0437,30.6379,37.8377,41.6694,44.7903,45.6727
0.025976,25.0428,30.637,37.8367,41.6685,44.7894,45.6718
0.02598,25.042,30.6361,37.8358,41.6676,44.7885,45.6709
0.025984,25.0411,30.6352,37.8349,41.6666,44.7875,45.67
0.025988,25.0403,30.6343,37.834,41.6657,44.7866,45.6691
0.025992,25.0394,30.6333,37.8331,41.6648,44.7857,45.6681
0.025996,25.0386,30.6324,37.8321,41.6639,44.7848,45.6672
0.026,25.0378,30.6315,37.8312,41.663,44.7839,45.6663
0.026004,25.0369,30.6306,37.8303,41.662,44.7829,45.6654
0.026008,25.0361,30.6297,37.8294,41.6611,44.782,45.6645
0.026012,25.0352,30.6288,37.8285,41.6602,44.7811,45.6635
0.026016,25.0344,30.6278,37.8275,41.6593,44.7802,45.6626
0.02602,25.0336,30.6269,37.8266,41.6584,44.7793,45.6617
0.026024,25.0327,30.626,37.8257,41.6574,44.7784,45.6608
0.026028,25.0319,30.6251,37.8248,41.6565,44.7774,45.6599
0.026032,25.031,30.6242,37.8239,41.6556,44.7765,45.6589
0.026036,25.0302,30.6233,37.8229,41.6547,44.7756,45.658
0.02604,25.0294,30.6224,37.822,41.6538,44.7747,45.6571
0.026044,25.0285,30.6214,37.8211,41.6529,44.7738,45.6562
0.026048,25.0277,30.6205,37.8202,41.6519,44.7728,45.6553
0.026052,25.0268,30.6196,37.8193,41.651,44.7719,45.6544
0.026056,25.026,30.6187,37.8184,41.6501,44.771,45.6534
0.02606,25.0252,30.6178,37.8174,41.6492,44.7701,45.6525
0.026064,25.0243,30.6169,37.8165,41.6483,44.7692,45.6516
0.026068,25.0235,30.616,37.8156,41.6474,44.7683,45.6507
0.026072,25.0227,30.6151,37.8147,41.6464,44.7674,45.6498
0.026076,25.0218,30.6142,37.8138,41.6455,44.7664,45.6489
0.02608,25.021,30.6132,37.8129,41.6446,44.7655,45.648
0.026084,25.0202,30.6123,37.812,41.6437,44.7646,45.647
0.026088,25.0193,30.6114,37.811,41.6428,44.7637,45.6461
0.026092,25.0185,30.6105,37.8101,41.6419,44.7628,45.6452
0.026096,25.0176,30.6096,37.8092,41.641,44.7619,45.6443
