x,numeric,exacte
0.032068,44.9293,44.9234
0.032072,44.9288,44.9229
0.032076,44.9283,44.9224
0.03208,44.9278,44.9219
0.032084,44.9272,44.9214
0.032088,44.9267,44.9209
0.032092,44.9262,44.9204
0.032096,44.9257,44.9199
0.0321,44.9252,44.9193
0.032104,44.9247,44.9188
0.032108,44.9242,44.9183
0.032112,44.9237,44.9178
0.032116,44.9232,44.9173
0.03212,44.9226,44.9168
0.032124,44.9221,44.9163
0.032128,44.9216,44.9158
0.032132,44.9211,44.9153
0.032136,44.9206,44.9147
0.03214,44.9201,44.9142
0.032144,44.9196,44.9137
0.032148,44.9191,44.9132
0.032152,44.9186,44.9127
0.032156,44.9181,44.9122
0.03216,44.9176,44.9117
0.032164,44.917,44.9112
0.032168,44.9165,44.9107
0.032172,44.916,44.9102
0.032176,44.9155,44.9097
0.03218,44.915,44.9092
0.032184,44.9145,44.9087
0.032188,44.914,44.9081
0.032192,44.9135,44.9076
0.032196,44.913,44.9071
0.0322,44.9125,44.9066
0.032204,44.912,44.9061
0.032208,44.9115,44.9056
0.032212,44.911,44.9051
0.032216,44.9105,44.9046
0.03222,44.91,44.9041
0.032224,44.9095,44.9036
0.032228,44.909,44.9031
0.032232,44.9085,44.9026
0.032236,44.908,44.9021
0.03224,44.9075,44.9016
0.032244,44.907,44.9011
0.032248,44.9065,44.9006
0.032252,44.906,44.9001
0.032256,44.9055,44.8996
0.03226,44.905,44.8991
0.032264,44.9045,44.8986
0.032268,44.904,44.8981
0.032272,44.9035,44.8976
0.032276,44.903,44.8971
0.03228,44.9025,44.8966
0.032284,44.902,44.8961
0.032288,44.9015,44.8956
0.032292,44.901,44.8951
0.032296,44.9005,44.8946
0.0323,44.9,44.8941
0.032304,44.8995,44.8936
0.032308,44.899,44.8931
0.032312,44.8985,44.8926
0.032316,44.898,44.8921
0.03232,44.8975,44.8916
0.032324,44.897,44.8911
0.032328,44.8965,44.8906
0.032332,44.896,44.8901
0.032336,44.8955,44.8896
0.03234,44.895,44.8891
0.032344,44.8945,44.8886
0.032348,44.894,44.8881
0.032352,44.8935,44.8876
0.032356,44.893,44.8871
0.03236,44.8925,44.8866
0.032364,44.892,44.8861
0.032368,44.8915,44.8857
0.032372,44.891,44.8852
0.032376,44.8905,44.8847
0.03238,44.89,44.8842
0.032384,44.8896,44.8837
0.032388,44.8891,44.8832
0.032392,44.8886,44.8827
0.032396,44.8881,44.8822
0.0324,44.8876,44.8817
0.032404,44.8871,44.8812
0.032408,44.8866,44.8807
0.032412,44.8861,44.8802
0.032416,44.8856,44.8797
0.03242,44.8851,44.8793
0.032424,44.8846,44.8788
0.032428,44.8841,44.8783
0.032432,44.8837,44.8778
0.032436,44.8832,44.8773
0.03244,44.8827,44.8768
0.032444,44.8822,44.8763
0.032448,44.8817,44.8758
0.032452,44.8812,44.8753
0.032456,44.8807,44.8748
0.03246,44.8802,44.8744
0.032464,44.8798,44.8739
0.032468,44.8793,44.8734
0.032472,44.8788,44.8729
0.032476,44.8783,44.8724
0.03248,44.8778,44.8719
0.032484,44.8773,44.8714
0.032488,44.8768,44.871
0.032492,44.8763,44.8705
0.032496,44.8759,44.87
0.0325,44.8754,44.8695
0.032504,44.8749,44.869
0.032508,44.8744,44.8685
0.032512,44.8739,44.868
0.032516,44.8734,44.8676
0.03252,44.873,44.8671
0.032524,44.8725,44.8666
0.032528,44.872,44.8661
0.032532,44.8715,44.8656
0.032536,44.871,44.8651
0.03254,44.8705,44.8647
0.032544,44.8701,44.8642
0.032548,44.8696,44.8637
0.032552,44.8691,44.8632
0.032556,44.8686,44.8627
0.03256,44.8681,44.8622
0.032564,44.8676,44.8618
0.032568,44.8672,44.8613
0.032572,44.8667,44.8608
0.032576,44.8662,44.8603
0.03258,44.8657,44.8598
0.032584,44.8652,44.8594
0.032588,44.8648,44.8589
0.032592,44.8643,44.8584
0.032596,44.8638,44.8579
0.0326,44.8633,44.8574
0.032604,44.8629,44.857
0.032608,44.8624,44.8565
0.032612,44.8619,44.856
0.032616,44.8614,44.8555
0.03262,44.8609,44.8551
0.032624,44.8605,44.8546
0.032628,44.86,44.8541
0.032632,44.8595,44.8536
0.032636,44.859,44.8531
0.03264,44.8586,44.8527
0.032644,44.8581,44.8522
0.032648,44.8576,44.8517
0.032652,44.8571,44.8512
0.032656,44.8567,44.8508
0.03266,44.8562,44.8503
0.032664,44.8557,44.8498
0.032668,44.8552,44.8493
0.032672,44.8548,44.8489
0.032676,44.8543,44.8484
0.03268,44.8538,44.8479
0.032684,44.8533,44.8474
0.032688,44.8529,44.847
0.032692,44.8524,44.8465
0.032696,44.8519,44.846
0.0327,44.8514,44.8456
0.032704,44.851,44.8451
0.032708,44.8505,44.8446
0.032712,44.85,44.8441
0.032716,44.8496,44.8437
0.03272,44.8491,44.8432
0.032724,44.8486,44.8427
0.032728,44.8482,44.8423
0.032732,44.8477,44.8418
0.032736,44.8472,44.8413
0.03274,44.8467,44.8408
0.032744,44.8463,44.8404
0.032748,44.8458,44.8399
0.032752,44.8453,44.8394
0.032756,44.8449,44.839
0.03276,44.8444,44.8385
0.032764,44.8439,44.838
0.032768,44.8435,44.8376
0.032772,44.843,44.8371
0.032776,44.8425,44.8366
0.03278,44.8421,44.8362
0.032784,44.8416,44.8357
0.032788,44.8411,44.8352
0.032792,44.8407,44.8348
0.032796,44.8402,44.8343
0.0328,44.8397,44.8338
0.032804,44.8393,44.8334
0.032808,44.8388,44.8329
0.032812,44.8383,44.8324
0.032816,44.8379,44.832
0.03282,44.8374,44.8315
0.032824,44.8369,44.831
0.032828,44.8365,44.8306
0.032832,44.836,44.8301
0.032836,44.8356,44.8296
0.03284,44.8351,44.8292
0.032844,44.8346,44.8287
0.032848,44.8342,44.8283
0.032852,44.8337,44.8278
0.032856,44.8332,44.8273
0.03286,44.8328,44.8269
0.032864,44.8323,44.8264
0.032868,44.8319,44.8259
0.032872,44.8314,44.8255
0.032876,44.8309,44.825
0.03288,44.8305,44.8246
0.032884,44.83,44.8241
0.032888,44.8296,44.8236
0.032892,44.8291,44.8232
0.032896,44.8286,44.8227
0.0329,44.8282,44.8223
0.032904,44.8277,44.8218
0.032908,44.8273,44.8214
0.032912,44.8268,44.8209
0.032916,44.8263,44.8204
0.03292,44.8259,44.82
0.032924,44.8254,44.8195
0.032928,44.825,44.8191
0.032932,44.8245,44.8186
0.032936,44.8241,44.8181
0.03294,44.8236,44.8177
0.032944,44.8231,44.8172
0.032948,44.8227,44.8168
0.032952,44.8222,44.8163
0.032956,44.8218,44.8159
0.03296,44.8213,44.8154
0.032964,44.8209,44.815
0.032968,44.8204,44.8145
0.032972,44.82,44.814
0.032976,44.8195,44.8136
0.03298,44.8191,44.8131
0.032984,44.8186,44.8127
0.032988,44.8181,44.8122
0.032992,44.8177,44.8118
0.032996,44.8172,44.8113
0.033,44.8168,44.8109
0.033004,44.8163,44.8104
0.033008,44.8159,44.81
0.033012,44.8154,44.8095
0.033016,44.815,44.8091
0.03302,44.8145,44.8086
0.033024,44.8141,44.8082
0.033028,44.8136,44.8077
0.033032,44.8132,44.8073
0.033036,44.8127,44.8068
0.03304,44.8123,44.8064
0.033044,44.8118,44.8059
0.033048,44.8114,44.8055
0.033052,44.8109,44.805
0.033056,44.8105,44.8046
0.03306,44.81,44.8041
0.033064,44.8096,44.8037
0.033068,44.8091,44.8032
0.033072,44.8087,44.8028
0.033076,44.8082,44.8023
0.03308,44.8078,44.8019
0.033084,44.8073,44.8014
0.033088,44.8069,44.801
0.033092,44.8065,44.8005
0.033096,44.806,44.8001
0.0331,44.8056,44.7996
0.033104,44.8051,44.7992
0.033108,44.8047,44.7987
0.033112,44.8042,44.7983
0.033116,44.8038,44.7979
0.03312,44.8033,44.7974
0.033124,44.8029,44.797
0.033128,44.8024,44.7965
0.033132,44.802,44.7961
0.033136,44.8016,44.7956
0.03314,44.8011,44.7952
0.033144,44.8007,44.7947
0.033148,44.8002,44.7943
0.033152,44.7998,44.7939
0.033156,44.7993,44.7934
0.03316,44.7989,44.793
0.033164,44.7985,44.7925
0.033168,44.798,44.7921
0.033172,44.7976,44.7916
0.033176,44.7971,44.7912
0.03318,44.7967,44.7908
0.033184,44.7963,44.7903
0.033188,44.7958,44.7899
0.033192,44.7954,44.7894
0.033196,44.7949,44.789
0.0332,44.7945,44.7886
0.033204,44.7941,44.7881
0.033208,44.7936,44.7877
0.033212,44.7932,44.7872
0.033216,44.7927,44.7868
0.03322,44.7923,44.7864
0.033224,44.7919,44.7859
0.033228,44.7914,44.7855
0.033232,44.791,44.7851
0.033236,44.7906,44.7846
0.03324,44.7901,44.7842
0.033244,44.7897,44.7837
0.033248,44.7892,44.7833
0.033252,44.7888,44.7829
0.033256,44.7884,44.7824
0.03326,44.7879,44.782
0.033264,44.7875,44.7816
0.033268,44.7871,44.7811
0.033272,44.7866,44.7807
0.033276,44.7862,44.7803
0.03328,44.7858,44.7798
0.033284,44.7853,44.7794
0.033288,44.7849,44.779
0.033292,44.7845,44.7785
0.033296,44.784,44.7781
0.0333,44.7836,44.7777
0.033304,44.7832,44.7772
0.033308,44.7827,44.7768
0.033312,44.7823,44.7764
0.033316,44.7819,44.7759
0.03332,44.7814,44.7755
0.033324,44.781,44.7751
0.033328,44.7806,44.7746
0.033332,44.7801,44.7742
0.033336,44.7797,44.7738
0.03334,44.7793,44.7733
0.033344,44.7789,44.7729
0.033348,44.7784,44.7725
0.033352,44.778,44.7721
0.033356,44.7776,44.7716
0.03336,44.7771,44.7712
0.033364,44.7767,44.7708
0.033368,44.7763,44.7703
0.033372,44.7758,44.7699
0.033376,44.7754,44.7695
0.03338,44.775,44.769
0.033384,44.7746,44.7686
0.033388,44.7741,44.7682
0.033392,44.7737,44.7678
0.033396,44.7733,44.7673
0.0334,44.7729,44.7669
0.033404,44.7724,44.7665
0.033408,44.772,44.7661
0.033412,44.7716,44.7656
0.033416,44.7712,44.7652
0.03342,44.7707,44.7648
0.033424,44.7703,44.7644
0.033428,44.7699,44.7639
0.033432,44.7695,44.7635
0.033436,44.769,44.7631
0.03344,44.7686,44.7627
0.033444,44.7682,44.7622
0.033448,44.7678,44.7618
0.033452,44.7673,44.7614
0.033456,44.7669,44.761
0.03346,44.7665,44.7605
0.033464,44.7661,44.7601
0.033468,44.7656,44.7597
0.033472,44.7652,44.7593
0.033476,44.7648,44.7589
0.03348,44.7644,44.7584
0.033484,44.764,44.758
0.033488,44.7635,44.7576
0.033492,44.7631,44.7572
0.033496,44.7627,44.7568
0.0335,44.7623,44.7563
0.033504,44.7619,44.7559
0.033508,44.7614,44.7555
0.033512,44.761,44.7551
0.033516,44.7606,44.7547
0.03352,44.7602,44.7542
0.033524,44.7598,44.7538
0.033528,44.7594,44.7534
0.033532,44.7589,44.753
0.033536,44.7585,44.7526
0.03354,44.7581,44.7521
0.033544,44.7577,44.7517
0.033548,44.7573,44.7513
0.033552,44.7568,44.7509
0.033556,44.7564,44.7505
0.03356,44.756,44.7501
0.033564,44.7556,44.7496
0.033568,44.7552,44.7492
0.033572,44.7548,44.7488
0.033576,44.7544,44.7484
0.03358,44.7539,44.748
0.033584,44.7535,44.7476
0.033588,44.7531,44.7472
0.033592,44.7527,44.7467
0.033596,44.7523,44.7463
0.0336,44.7519,44.7459
0.033604,44.7515,44.7455
0.033608,44.751,44.7451
0.033612,44.7506,44.7447
0.033616,44.7502,44.7443
0.03362,44.7498,44.7439
0.033624,44.7494,44.7434
0.033628,44.749,44.743
0.033632,44.7486,44.7426
0.033636,44.7482,44.7422
0.03364,44.7478,44.7418
0.033644,44.7473,44.7414
0.033648,44.7469,44.741
0.033652,44.7465,44.7406
0.033656,44.7461,44.7402
0.03366,44.7457,44.7397
0.033664,44.7453,44.7393
0.033668,44.7449,44.7389
0.033672,44.7445,44.7385
0.033676,44.7441,44.7381
0.03368,44.7437,44.7377
0.033684,44.7433,44.7373
0.033688,44.7428,44.7369
0.033692,44.7424,44.7365
0.033696,44.742,44.7361
0.0337,44.7416,44.7357
0.033704,44.7412,44.7353
0.033708,44.7408,44.7348
0.033712,44.7404,44.7344
0.033716,44.74,44.734
0.03372,44.7396,44.7336
0.033724,44.7392,44.7332
0.033728,44.7388,44.7328
0.033732,44.7384,44.7324
0.033736,44.738,44.732
0.03374,44.7376,44.7316
0.033744,44.7372,44.7312
0.033748,44.7368,44.7308
0.033752,44.7364,44.7304
0.033756,44.736,44.73
0.03376,44.7356,44.7296
0.033764,44.7352,44.7292
0.033768,44.7347,44.7288
0.033772,44.7343,44.7284
0.033776,44.7339,44.728
0.03378,44.7335,44.7276
0.033784,44.7331,44.7272
0.033788,44.7327,44.7268
0.033792,44.7323,44.7264
0.033796,44.7319,44.726
0.0338,44.7315,44.7256
0.033804,44.7311,44.7252
0.033808,44.7307,44.7248
0.033812,44.7303,44.7244
0.033816,44.7299,44.724
0.03382,44.7295,44.7236
0.033824,44.7291,44.7232
0.033828,44.7287,44.7228
0.033832,44.7283,44.7224
0.033836,44.7279,44.722
0.03384,44.7276,44.7216
0.033844,44.7272,44.7212
0.033848,44.7268,44.7208
0.033852,44.7264,44.7204
0.033856,44.726,44.72
0.03386,44.7256,44.7196
0.033864,44.7252,44.7192
0.033868,44.7248,44.7188
0.033872,44.7244,44.7184
0.033876,44.724,44.718
0.03388,44.7236,44.7176
0.033884,44.7232,44.7172
0.033888,44.7228,44.7168
0.033892,44.7224,44.7164
0.033896,44.722,44.716
0.0339,44.7216,44.7156
0.033904,44.7212,44.7152
0.033908,44.7208,44.7149
0.033912,44.7204,44.7145
0.033916,44.72,44.7141
0.03392,44.7197,44.7137
0.033924,44.7193,44.7133
0.033928,44.7189,44.7129
0.033932,44.7185,44.7125
0.033936,44.7181,44.7121
0.03394,44.7177,44.7117
0.033944,44.7173,44.7113
0.033948,44.7169,44.7109
0.033952,44.7165,44.7105
0.033956,44.7161,44.7101
0.03396,44.7157,44.7098
0.033964,44.7154,44.7094
0.033968,44.715,44.709
0.033972,44.7146,44.7086
0.033976,44.7142,44.7082
0.03398,44.7138,44.7078
0.033984,44.7134,44.7074
0.033988,44.713,44.707
0.033992,44.7126,44.7066
0.033996,44.7122,44.7063
0.034,44.7119,44.7059
0.034004,44.7115,44.7055
0.034008,44.7111,44.7051
0.034012,44.7107,44.7047
0.034016,44.7103,44.7043
0.03402,44.7099,44.7039
0.034024,44.7095,44.7036
0.034028,44.7092,44.7032
0.034032,44.7088,44.7028
0.034036,44.7084,44.7024
0.03404,44.708,44.702
0.034044,44.7076,44.7016
0.034048,44.7072,44.7012
0.034052,44.7068,44.7009
0.034056,44.7065,44.7005
0.03406,44.7061,44.7001
0.034064,44.7057,44.6997
0.034068,44.7053,44.6993
0.034072,44.7049,44.6989
0.034076,44.7045,44.6986
0.03408,44.7042,44.6982
0.034084,44.7038,44.6978
0.034088,44.7034,44.6974
0.034092,44.703,44.697
0.034096,44.7026,44.6966
0.0341,44.7023,44.6963
0.034104,44.7019,44.6959
0.034108,44.7015,44.6955
0.034112,44.7011,44.6951
0.034116,44.7007,44.6947
0.03412,44.7004,44.6944
0.034124,44.7,44.694
0.034128,44.6996,44.6936
0.034132,44.6992,44.6932
0.034136,44.6988,44.6928
0.03414,44.6985,44.6925
0.034144,44.6981,44.6921
0.034148,44.6977,44.6917
0.034152,44.6973,44.6913
0.034156,44.697,44.691
0.03416,44.6966,44.6906
0.034164,44.6962,44.6902
0.034168,44.6958,44.6898
0.034172,44.6955,44.6895
0.034176,44.6951,44.6891
0.03418,44.6947,44.6887
0.034184,44.6943,44.6883
0.034188,44.6939,44.6879
0.034192,44.6936,44.6876
0.034196,44.6932,44.6872
0.0342,44.6928,44.6868
0.034204,44.6925,44.6865
0.034208,44.6921,44.6861
0.034212,44.6917,44.6857
0.034216,44.6913,44.6853
0.03422,44.691,44.685
0.034224,44.6906,44.6846
0.034228,44.6902,44.6842
0.034232,44.6898,44.6838
0.034236,44.6895,44.6835
0.03424,44.6891,44.6831
0.034244,44.6887,44.6827
0.034248,44.6884,44.6824
0.034252,44.688,44.682
0.034256,44.6876,44.6816
0.03426,44.6872,44.6812
0.034264,44.6869,44.6809
0.034268,44.6865,44.6805
0.034272,44.6861,44.6801
0.034276,44.6858,44.6798
0.03428,44.6854,44.6794
0.034284,44.685,44.679
0.034288,44.6847,44.6787
0.034292,44.6843,44.6783
0.034296,44.6839,44.6779
0.0343,44.6836,44.6775
0.034304,44.6832,44.6772
0.034308,44.6828,44.6768
0.034312,44.6825,44.6764
0.034316,44.6821,44.6761
0.03432,44.6817,44.6757
0.034324,44.6814,44.6753
0.034328,44.681,44.675
0.034332,44.6806,44.6746
0.034336,44.6803,44.6742
0.03434,44.6799,44.6739
0.034344,44.6795,44.6735
0.034348,44.6792,44.6732
0.034352,44.6788,44.6728
0.034356,44.6784,44.6724
0.03436,44.6781,44.6721
0.034364,44.6777,44.6717
0.034368,44.6773,44.6713
0.034372,44.677,44.671
0.034376,44.6766,44.6706
0.03438,44.6763,44.6702
0.034384,44.6759,44.6699
0.034388,44.6755,44.6695
0.034392,44.6752,44.6692
0.034396,44.6748,44.6688
0.0344,44.6744,44.6684
0.034404,44.6741,44.6681
0.034408,44.6737,44.6677
0.034412,44.6734,44.6673
0.034416,44.673,44.667
0.03442,44.6726,44.6666
0.034424,44.6723,44.6663
0.034428,44.6719,44.6659
0.034432,44.6716,44.6655
0.034436,44.6712,44.6652
0.03444,44.6708,44.6648
0.034444,44.6705,44.6645
0.034448,44.6701,44.6641
0.034452,44.6698,44.6638
0.034456,44.6694,44.6634
0.03446,44.6691,44.663
0.034464,44.6687,44.6627
0.034468,44.6683,44.6623
0.034472,44.668,44.662
0.034476,44.6676,44.6616
0.03448,44.6673,44.6613
0.034484,44.6669,44.6609
0.034488,44.6666,44.6605
0.034492,44.6662,44.6602
0.034496,44.6659,44.6598
0.0345,44.6655,44.6595
0.034504,44.6651,44.6591
0.034508,44.6648,44.6588
0.034512,44.6644,44.6584
0.034516,44.6641,44.6581
0.03452,44.6637,44.6577
0.034524,44.6634,44.6574
0.034528,44.663,44.657
0.034532,44.6627,44.6566
0.034536,44.6623,44.6563
0.03454,44.662,44.6559
0.034544,44.6616,44.6556
0.034548,44.6613,44.6552
0.034552,44.6609,44.6549
0.034556,44.6606,44.6545
0.03456,44.6602,44.6542
0.034564,44.6599,44.6538
0.034568,44.6595,44.6535
0.034572,44.6592,44.6531
0.034576,44.6588,44.6528
0.03458,44.6585,44.6524
0.034584,44.6581,44.6521
0.034588,44.6578,44.6517
0.034592,44.6574,44.6514
0.034596,44.6571,44.651
0.0346,44.6567,44.6507
0.034604,44.6564,44.6503
0.034608,44.656,44.65
0.034612,44.6557,44.6496
0.034616,44.6553,44.6493
0.03462,44.655,44.6489
0.034624,44.6546,44.6486
0.034628,44.6543,44.6483
0.034632,44.6539,44.6479
0.034636,44.6536,44.6476
0.03464,44.6532,44.6472
0.034644,44.6529,44.6469
0.034648,44.6526,44.6465
0.034652,44.6522,44.6462
0.034656,44.6519,44.6458
0.03466,44.6515,44.6455
0.034664,44.6512,44.6451
0.034668,44.6508,44.6448
0.034672,44.6505,44.6445
0.034676,44.6501,44.6441
0.03468,44.6498,44.6438
0.034684,44.6495,44.6434
0.034688,44.6491,44.6431
0.034692,44.6488,44.6427
0.034696,44.6484,44.6424
0.0347,44.6481,44.6421
0.034704,44.6478,44.6417
0.034708,44.6474,44.6414
0.034712,44.6471,44.641
0.034716,44.6467,44.6407
0.03472,44.6464,44.6403
0.034724,44.646,44.64
0.034728,44.6457,44.6397
0.034732,44.6454,44.6393
0.034736,44.645,44.639
0.03474,44.6447,44.6386
0.034744,44.6444,44.6383
0.034748,44.644,44.638
0.034752,44.6437,44.6376
0.034756,44.6433,44.6373
0.03476,44.643,44.637
0.034764,44.6427,44.6366
0.034768,44.6423,44.6363
0.034772,44.642,44.6359
0.034776,44.6416,44.6356
0.03478,44.6413,44.6353
0.034784,44.641,44.6349
0.034788,44.6406,44.6346
0.034792,44.6403,44.6343
0.034796,44.64,44.6339
0.0348,44.6396,44.6336
0.034804,44.6393,44.6333
0.034808,44.639,44.6329
0.034812,44.6386,44.6326
0.034816,44.6383,44.6322
0.03482,44.638,44.6319
0.034824,44.6376,44.6316
0.034828,44.6373,44.6312
0.034832,44.637,44.6309
0.034836,44.6366,44.6306
0.03484,44.6363,44.6302
0.034844,44.636,44.6299
0.034848,44.6356,44.6296
0.034852,44.6353,44.6292
0.034856,44.635,44.6289
0.03486,44.6346,44.6286
0.034864,44.6343,44.6283
0.034868,44.634,44.6279
0.034872,44.6336,44.6276
0.034876,44.6333,44.6273
0.03488,44.633,44.6269
0.034884,44.6327,44.6266
0.034888,44.6323,44.6263
0.034892,44.632,44.6259
0.034896,44.6317,44.6256
0.0349,44.6313,44.6253
0.034904,44.631,44.625
0.034908,44.6307,44.6246
0.034912,44.6304,44.6243
0.034916,44.63,44.624
0.03492,44.6297,44.6236
0.034924,44.6294,44.6233
0.034928,44.629,44.623
0.034932,44.6287,44.6227
0.034936,44.6284,44.6223
0.03494,44.6281,44.622
0.034944,44.6277,44.6217
0.034948,44.6274,44.6214
0.034952,44.6271,44.621
0.034956,44.6268,44.6207
0.03496,44.6264,44.6204
0.034964,44.6261,44.6201
0.034968,44.6258,44.6197
0.034972,44.6255,44.6194
0.034976,44.6251,44.6191
0.03498,44.6248,44.6188
0.034984,44.6245,44.6184
0.034988,44.6242,44.6181
0.034992,44.6238,44.6178
0.034996,44.6235,44.6175
0.035,44.6232,44.6171
0.035004,44.6229,44.6168
0.035008,44.6226,44.6165
0.035012,44.6222,44.6162
0.035016,44.6219,44.6159
0.03502,44.6216,44.6155
0.035024,44.6213,44.6152
0.035028,44.621,44.6149
0.035032,44.6206,44.6146
0.035036,44.6203,44.6142
0.03504,44.62,44.6139
0.035044,44.6197,44.6136
0.035048,44.6194,44.6133
0.035052,44.619,44.613
0.035056,44.6187,44.6127
0.03506,44.6184,44.6123
0.035064,44.6181,44.612
0.035068,44.6178,44.6117
0.035072,44.6174,44.6114
0.035076,44.6171,44.6111
0.03508,44.6168,44.6107
0.035084,44.6165,44.6104
0.035088,44.6162,44.6101
0.035092,44.6159,44.6098
0.035096,44.6155,44.6095
0.0351,44.6152,44.6092
0.035104,44.6149,44.6088
0.035108,44.6146,44.6085
0.035112,44.6143,44.6082
0.035116,44.614,44.6079
0.03512,44.6137,44.6076
0.035124,44.6133,44.6073
0.035128,44.613,44.607
0.035132,44.6127,44.6066
0.035136,44.6124,44.6063
0.03514,44.6121,44.606
0.035144,44.6118,44.6057
0.035148,44.6115,44.6054
0.035152,44.6111,44.6051
0.035156,44.6108,44.6048
0.03516,44.6105,44.6045
0.035164,44.6102,44.6041
0.035168,44.6099,44.6038
0.035172,44.6096,44.6035
0.035176,44.6093,44.6032
0.03518,44.609,44.6029
0.035184,44.6087,44.6026
0.035188,44.6083,44.6023
0.035192,44.608,44.602
0.035196,44.6077,44.6017
0.0352,44.6074,44.6013
0.035204,44.6071,44.601
0.035208,44.6068,44.6007
0.035212,44.6065,44.6004
0.035216,44.6062,44.6001
0.03522,44.6059,44.5998
0.035224,44.6056,44.5995
0.035228,44.6053,44.5992
0.035232,44.605,44.5989
0.035236,44.6046,44.5986
0.03524,44.6043,44.5983
0.035244,44.604,44.598
0.035248,44.6037,44.5976
0.035252,44.6034,44.5973
0.035256,44.6031,44.597
0.03526,44.6028,44.5967
0.035264,44.6025,44.5964
0.035268,44.6022,44.5961
0.035272,44.6019,44.5958
0.035276,44.6016,44.5955
0.03528,44.6013,44.5952
0.035284,44.601,44.5949
0.035288,44.6007,44.5946
0.035292,44.6004,44.5943
0.035296,44.6001,44.594
0.0353,44.5998,44.5937
0.035304,44.5995,44.5934
0.035308,44.5992,44.5931
0.035312,44.5989,44.5928
0.035316,44.5986,44.5925
0.03532,44.5983,44.5922
0.035324,44.598,44.5919
0.035328,44.5977,44.5916
0.035332,44.5974,44.5913
0.035336,44.5971,44.591
0.03534,44.5968,44.5907
0.035344,44.5965,44.5904
0.035348,44.5962,44.5901
0.035352,44.5959,44.5898
0.035356,44.5956,44.5895
0.03536,44.5953,44.5892
0.035364,44.595,44.5889
0.035368,44.5947,44.5886
0.035372,44.5944,44.5883
0.035376,44.5941,44.588
0.03538,44.5938,44.5877
0.035384,44.5935,44.5874
0.035388,44.5932,44.5871
0.035392,44.5929,44.5868
0.035396,44.5926,44.5865
0.0354,44.5923,44.5862
0.035404,44.592,44.5859
0.035408,44.5917,44.5856
0.035412,44.5914,44.5853
0.035416,44.5911,44.585
0.03542,44.5908,44.5847
0.035424,44.5905,44.5844
0.035428,44.5902,44.5841
0.035432,44.5899,44.5838
0.035436,44.5896,44.5835
0.03544,44.5893,44.5832
0.035444,44.589,44.5829
0.035448,44.5887,44.5827
0.035452,44.5885,44.5824
0.035456,44.5882,44.5821
0.03546,44.5879,44.5818
0.035464,44.5876,44.5815
0.035468,44.5873,44.5812
0.035472,44.587,44.5809
0.035476,44.5867,44.5806
0.03548,44.5864,44.5803
0.035484,44.5861,44.58
0.035488,44.5858,44.5797
0.035492,44.5855,44.5794
0.035496,44.5852,44.5791
0.0355,44.585,44.5789
0.035504,44.5847,44.5786
0.035508,44.5844,44.5783
0.035512,44.5841,44.578
0.035516,44.5838,44.5777
0.03552,44.5835,44.5774
0.035524,44.5832,44.5771
0.035528,44.5829,44.5768
0.035532,44.5826,44.5765
0.035536,44.5824,44.5763
0.03554,44.5821,44.576
0.035544,44.5818,44.5757
0.035548,44.5815,44.5754
0.035552,44.5812,44.5751
0.035556,44.5809,44.5748
0.03556,44.5806,44.5745
0.035564,44.5804,44.5743
0.035568,44.5801,44.574
0.035572,44.5798,44.5737
0.035576,44.5795,44.5734
0.03558,44.5792,44.5731
0.035584,44.5789,44.5728
0.035588,44.5786,44.5725
0.035592,44.5784,44.5723
0.035596,44.5781,44.572
0.0356,44.5778,44.5717
0.035604,44.5775,44.5714
0.035608,44.5772,44.5711
0.035612,44.5769,44.5708
0.035616,44.5767,44.5706
0.03562,44.5764,44.5703
0.035624,44.5761,44.57
0.035628,44.5758,44.5697
0.035632,44.5755,44.5694
0.035636,44.5753,44.5691
0.03564,44.575,44.5689
0.035644,44.5747,44.5686
0.035648,44.5744,44.5683
0.035652,44.5741,44.568
0.035656,44.5739,44.5677
0.03566,44.5736,44.5675
0.035664,44.5733,44.5672
0.035668,44.573,44.5669
0.035672,44.5727,44.5666
0.035676,44.5725,44.5663
0.03568,44.5722,44.5661
0.035684,44.5719,44.5658
0.035688,44.5716,44.5655
0.035692,44.5713,44.5652
0.035696,44.5711,44.565
0.0357,44.5708,44.5647
0.035704,44.5705,44.5644
0.035708,44.5702,44.5641
0.035712,44.57,44.5638
0.035716,44.5697,44.5636
0.03572,44.5694,44.5633
0.035724,44.5691,44.563
0.035728,44.5689,44.5627
0.035732,44.5686,44.5625
0.035736,44.5683,44.5622
0.03574,44.568,44.5619
0.035744,44.5678,44.5616
0.035748,44.5675,44.5614
0.035752,44.5672,44.5611
0.035756,44.5669,44.5608
0.03576,44.5667,44.5606
0.035764,44.5664,44.5603
0.035768,44.5661,44.56
0.035772,44.5659,44.5597
0.035776,44.5656,44.5595
0.03578,44.5653,44.5592
0.035784,44.565,44.5589
0.035788,44.5648,44.5586
0.035792,44.5645,44.5584
0.035796,44.5642,44.5581
0.0358,44.564,44.5578
0.035804,44.5637,44.5576
0.035808,44.5634,44.5573
0.035812,44.5631,44.557
0.035816,44.5629,44.5568
0.03582,44.5626,44.5565
0.035824,44.5623,44.5562
0.035828,44.5621,44.5559
0.035832,44.5618,44.5557
0.035836,44.5615,44.5554
0.03584,44.5613,44.5551
0.035844,44.561,44.5549
0.035848,44.5607,44.5546
0.035852,44.5605,44.5543
